      0.0039
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2499
   1     0.2481
   1     0.2462
   1     0.2444
   1     0.2434
   1     0.2425
   1     0.2407
   1     0.2388
   1     0.2370
   1     0.2361
   1     0.2352
   1     0.2334
   1     0.2325
   1     0.2316
   1     0.2298
   1     0.2289
   1     0.2280
   1     0.2267
   1     0.2262
   1     0.2244
   1     0.2227
   1     0.2209
   1     0.2191
   1     0.2174
   1     0.2157
   1     0.2148
   1     0.2139
   1     0.2122
   1     0.2105
   1     0.2088
   1     0.2079
   1     0.2071
   1     0.2054
   1     0.2037
   1     0.2020
   1     0.2011
   1     0.2003
   1     0.1990
   1     0.1986
   1     0.1970
   1     0.1953
   1     0.1941
   1     0.1937
   1     0.1920
   1     0.1904
   1     0.1887
   1     0.1879
   1     0.1871
   1     0.1855
   1     0.1839
   1     0.1823
   1     0.1815
   1     0.1807
   1     0.1791
   1     0.1775
   1     0.1760
   1     0.1752
   1     0.1744
   1     0.1732
   1     0.1728
   1     0.1713
   1     0.1697
   1     0.1682
   1     0.1667
   1     0.1651
   1     0.1636
   1     0.1629
   1     0.1621
   1     0.1610
   1     0.1610
   1     0.1606
   1     0.1591
   1     0.1576
   1     0.1572
   1     0.1561
   1     0.1547
   1     0.1532
   1     0.1517
   1     0.1510
   1     0.1503
   1     0.1492
   1     0.1488
   1     0.1474
   1     0.1460
   1     0.1445
   1     0.1431
   1     0.1417
   1     0.1403
   1     0.1396
   1     0.1389
   1     0.1375
   1     0.1361
   1     0.1347
   1     0.1341
   1     0.1334
   1     0.1320
   1     0.1307
   1     0.1293
   1     0.1286
   1     0.1280
   1     0.1270
   1     0.1266
   1     0.1253
   1     0.1240
   1     0.1227
   1     0.1214
   1     0.1201
   1     0.1188
   1     0.1181
   1     0.1175
   1     0.1172
   1     0.1162
   1     0.1149
   1     0.1139
   1     0.1139
   1     0.1139
   1     0.1139
   1     0.1139
   1     0.1139
   1     0.1139
   1     0.1139
   1     0.1139
   1     0.1139
   1     0.1139
   1     0.1139
   1     0.1139
   1     0.1139
   1     0.1139
   1     0.1139
   1     0.1139
   1     0.1139
   1     0.1139
   1     0.1139
   1     0.1139
   1     0.1139
   1     0.1139
   1     0.1139
   1     0.1139
   1     0.1139
   1     0.1139
   1     0.1139
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
   1     0.2500
