Step, Time, L2_Norm_Rho
    1450   4.293397E-05   5.060537E+04
    1460   4.322968E-05   5.060541E+04
    1470   4.352547E-05   5.060545E+04
    1480   4.382137E-05   5.060551E+04
    1490   4.411723E-05   5.060557E+04
    1500   4.441268E-05   5.060563E+04
    1510   4.470818E-05   5.060571E+04
    1520   4.500375E-05   5.060580E+04
    1530   4.529940E-05   5.060589E+04
    1540   4.559514E-05   5.060601E+04
    1550   4.589101E-05   5.060613E+04
    1560   4.618649E-05   5.060627E+04
    1570   4.648177E-05   5.060643E+04
    1580   4.677710E-05   5.060660E+04
    1590   4.707248E-05   5.060680E+04
    1600   4.736794E-05   5.060702E+04
    1610   4.766348E-05   5.060726E+04
    1620   4.795911E-05   5.060752E+04
    1630   4.825467E-05   5.060781E+04
    1640   4.854965E-05   5.060813E+04
    1650   4.884464E-05   5.060848E+04
    1660   4.913966E-05   5.060885E+04
    1670   4.943471E-05   5.060926E+04
    1680   4.972981E-05   5.060971E+04
    1690   5.002495E-05   5.061018E+04
    1700   5.032015E-05   5.061069E+04
    1710   5.061540E-05   5.061123E+04
    1720   5.091071E-05   5.061181E+04
    1730   5.120550E-05   5.061242E+04
    1740   5.150002E-05   5.061307E+04
    1750   5.179454E-05   5.061374E+04
    1760   5.208905E-05   5.061445E+04
    1770   5.238357E-05   5.061519E+04
    1780   5.267809E-05   5.061596E+04
    1790   5.297261E-05   5.061675E+04
    1800   5.326714E-05   5.061757E+04
    1810   5.356167E-05   5.061841E+04
    1820   5.385621E-05   5.061927E+04
    1830   5.415074E-05   5.062015E+04
    1840   5.444528E-05   5.062105E+04
    1850   5.473982E-05   5.062195E+04
    1860   5.503436E-05   5.062287E+04
    1870   5.532890E-05   5.062380E+04
    1880   5.562343E-05   5.062474E+04
    1890   5.591796E-05   5.062569E+04
    1900   5.621248E-05   5.062665E+04
    1910   5.650700E-05   5.062761E+04
    1920   5.680152E-05   5.062858E+04
    1930   5.709603E-05   5.062957E+04
    1940   5.739053E-05   5.063057E+04
    1950   5.768504E-05   5.063159E+04
    1960   5.797937E-05   5.063262E+04
    1970   5.827366E-05   5.063369E+04
    1980   5.856798E-05   5.063479E+04
    1990   5.886232E-05   5.063593E+04
    2000   5.915670E-05   5.063711E+04
    2010   5.945110E-05   5.063835E+04
    2020   5.974554E-05   5.063965E+04
    2030   6.004002E-05   5.064103E+04
    2040   6.033452E-05   5.064249E+04
    2050   6.062907E-05   5.064404E+04
    2060   6.092364E-05   5.064570E+04
    2070   6.121825E-05   5.064747E+04
    2080   6.151290E-05   5.064936E+04
    2090   6.180759E-05   5.065139E+04
    2100   6.210230E-05   5.065356E+04
    2110   6.239706E-05   5.065589E+04
    2120   6.269185E-05   5.065838E+04
    2130   6.298667E-05   5.066104E+04
    2140   6.328153E-05   5.066388E+04
    2150   6.357642E-05   5.066691E+04
    2160   6.387134E-05   5.067013E+04
    2170   6.416630E-05   5.067354E+04
    2180   6.446128E-05   5.067714E+04
    2190   6.475630E-05   5.068095E+04
    2200   6.505135E-05   5.068495E+04
    2210   6.534642E-05   5.068914E+04
    2220   6.564152E-05   5.069353E+04
    2230   6.593665E-05   5.069810E+04
    2240   6.623169E-05   5.070286E+04
    2250   6.652677E-05   5.070779E+04
    2260   6.682186E-05   5.071288E+04
    2270   6.711698E-05   5.071813E+04
    2280   6.741212E-05   5.072353E+04
    2290   6.770729E-05   5.072906E+04
    2300   6.800248E-05   5.073470E+04
    2310   6.829769E-05   5.074046E+04
    2320   6.859291E-05   5.074631E+04
    2330   6.888816E-05   5.075223E+04
    2340   6.918343E-05   5.075823E+04
    2350   6.947871E-05   5.076427E+04
    2360   6.977402E-05   5.077034E+04
    2370   7.006934E-05   5.077644E+04
    2380   7.036467E-05   5.078255E+04
    2390   7.066002E-05   5.078865E+04
    2400   7.095539E-05   5.079473E+04
    2410   7.125077E-05   5.080078E+04
    2420   7.154616E-05   5.080678E+04
    2430   7.184156E-05   5.081273E+04
    2440   7.213698E-05   5.081861E+04
    2450   7.243241E-05   5.082442E+04
    2460   7.272785E-05   5.083014E+04
    2470   7.302330E-05   5.083577E+04
    2480   7.331876E-05   5.084130E+04
    2490   7.361423E-05   5.084672E+04
    2500   7.390971E-05   5.085203E+04
    2510   7.420520E-05   5.085723E+04
    2520   7.450069E-05   5.086230E+04
    2530   7.479619E-05   5.086725E+04
    2540   7.509170E-05   5.087208E+04
    2550   7.538722E-05   5.087677E+04
    2560   7.568274E-05   5.088134E+04
    2570   7.597827E-05   5.088577E+04
    2580   7.627381E-05   5.089008E+04
    2590   7.656935E-05   5.089425E+04
    2600   7.686489E-05   5.089830E+04
    2610   7.716044E-05   5.090222E+04
    2620   7.745600E-05   5.090601E+04
    2630   7.775156E-05   5.090967E+04
    2640   7.804712E-05   5.091322E+04
    2650   7.834269E-05   5.091664E+04
    2660   7.863826E-05   5.091995E+04
    2670   7.893383E-05   5.092314E+04
    2680   7.922941E-05   5.092622E+04
    2690   7.952499E-05   5.092919E+04
    2700   7.982057E-05   5.093205E+04
    2710   8.011616E-05   5.093482E+04
    2720   8.041175E-05   5.093748E+04
    2730   8.070734E-05   5.094004E+04
    2740   8.100293E-05   5.094252E+04
    2750   8.129853E-05   5.094490E+04
    2760   8.159413E-05   5.094720E+04
    2770   8.188973E-05   5.094941E+04
    2780   8.218533E-05   5.095154E+04
    2790   8.248093E-05   5.095359E+04
    2800   8.277654E-05   5.095557E+04
    2810   8.307214E-05   5.095748E+04
    2820   8.336775E-05   5.095932E+04
    2830   8.366336E-05   5.096110E+04
    2840   8.395897E-05   5.096281E+04
    2850   8.425458E-05   5.096446E+04
    2860   8.455019E-05   5.096605E+04
    2870   8.484581E-05   5.096758E+04
    2880   8.514142E-05   5.096907E+04
    2890   8.543704E-05   5.097050E+04
    2900   8.573265E-05   5.097188E+04
    2910   8.602827E-05   5.097322E+04
    2920   8.632389E-05   5.097451E+04
    2930   8.661950E-05   5.097575E+04
    2940   8.691512E-05   5.097696E+04
    2950   8.721074E-05   5.097813E+04
    2960   8.750636E-05   5.097926E+04
    2970   8.780198E-05   5.098036E+04
    2980   8.809760E-05   5.098142E+04
    2990   8.839323E-05   5.098245E+04
    3000   8.868885E-05   5.098344E+04
    3010   8.898447E-05   5.098441E+04
    3020   8.928009E-05   5.098535E+04
    3030   8.957572E-05   5.098627E+04
    3040   8.987134E-05   5.098715E+04
    3050   9.016696E-05   5.098802E+04
    3060   9.046259E-05   5.098886E+04
    3070   9.075821E-05   5.098968E+04
    3080   9.105384E-05   5.099048E+04
    3090   9.134946E-05   5.099126E+04
    3100   9.164509E-05   5.099202E+04
    3110   9.194071E-05   5.099276E+04
    3120   9.223634E-05   5.099349E+04
    3130   9.253197E-05   5.099420E+04
    3140   9.282759E-05   5.099489E+04
    3150   9.312322E-05   5.099558E+04
    3160   9.341885E-05   5.099625E+04
    3170   9.371447E-05   5.099690E+04
    3180   9.401010E-05   5.099755E+04
    3190   9.430573E-05   5.099819E+04
    3200   9.460135E-05   5.099881E+04
    3210   9.489698E-05   5.099943E+04
    3220   9.519261E-05   5.100004E+04
    3230   9.548824E-05   5.100064E+04
    3240   9.578386E-05   5.100124E+04
    3250   9.607949E-05   5.100183E+04
    3260   9.637512E-05   5.100242E+04
    3270   9.667075E-05   5.100300E+04
    3280   9.696637E-05   5.100358E+04
    3290   9.726200E-05   5.100415E+04
    3300   9.755763E-05   5.100473E+04
    3310   9.785326E-05   5.100530E+04
    3320   9.814889E-05   5.100587E+04
    3330   9.844452E-05   5.100645E+04
    3340   9.874014E-05   5.100702E+04
    3350   9.903577E-05   5.100760E+04
    3360   9.933140E-05   5.100818E+04
    3370   9.962703E-05   5.100876E+04
    3380   9.992266E-05   5.100935E+04
    3390   1.002183E-04   5.100995E+04
    3400   1.005139E-04   5.101055E+04
    3410   1.008095E-04   5.101115E+04
    3420   1.011052E-04   5.101177E+04
    3430   1.014008E-04   5.101239E+04
    3440   1.016964E-04   5.101302E+04
    3450   1.019921E-04   5.101367E+04
    3460   1.022877E-04   5.101432E+04
    3470   1.025833E-04   5.101499E+04
    3480   1.028789E-04   5.101566E+04
    3490   1.031746E-04   5.101636E+04
    3500   1.034702E-04   5.101706E+04
    3510   1.037658E-04   5.101778E+04
    3520   1.040615E-04   5.101852E+04
    3530   1.043571E-04   5.101927E+04
    3540   1.046527E-04   5.102004E+04
    3550   1.049483E-04   5.102082E+04
    3560   1.052440E-04   5.102162E+04
    3570   1.055396E-04   5.102244E+04
    3580   1.058352E-04   5.102328E+04
    3590   1.061309E-04   5.102414E+04
    3600   1.064265E-04   5.102501E+04
    3610   1.067221E-04   5.102590E+04
    3620   1.070177E-04   5.102681E+04
    3630   1.073134E-04   5.102774E+04
    3640   1.076090E-04   5.102869E+04
    3650   1.079046E-04   5.102965E+04
    3660   1.082003E-04   5.103063E+04
    3670   1.084959E-04   5.103163E+04
    3680   1.087915E-04   5.103264E+04
    3690   1.090872E-04   5.103367E+04
    3700   1.093828E-04   5.103471E+04
    3710   1.096784E-04   5.103577E+04
    3720   1.099740E-04   5.103684E+04
    3730   1.102697E-04   5.103792E+04
    3740   1.105653E-04   5.103900E+04
    3750   1.108609E-04   5.104010E+04
    3760   1.111566E-04   5.104120E+04
    3770   1.114522E-04   5.104231E+04
    3780   1.117478E-04   5.104342E+04
    3790   1.120434E-04   5.104454E+04
    3800   1.123391E-04   5.104565E+04
    3810   1.126347E-04   5.104677E+04
    3820   1.129303E-04   5.104788E+04
    3830   1.132260E-04   5.104899E+04
    3840   1.135216E-04   5.105009E+04
    3850   1.138172E-04   5.105118E+04
    3860   1.141128E-04   5.105227E+04
    3870   1.144085E-04   5.105334E+04
    3880   1.147041E-04   5.105440E+04
    3890   1.149997E-04   5.105545E+04
    3900   1.152954E-04   5.105648E+04
    3910   1.155910E-04   5.105749E+04
    3920   1.158866E-04   5.105849E+04
    3930   1.161822E-04   5.105946E+04
    3940   1.164779E-04   5.106042E+04
    3950   1.167735E-04   5.106135E+04
    3960   1.170691E-04   5.106226E+04
    3970   1.173648E-04   5.106315E+04
    3980   1.176604E-04   5.106401E+04
    3990   1.179560E-04   5.106485E+04
    4000   1.182517E-04   5.106566E+04
    4010   1.185473E-04   5.106645E+04
    4020   1.188429E-04   5.106721E+04
    4030   1.191385E-04   5.106794E+04
    4040   1.194342E-04   5.106864E+04
    4050   1.197298E-04   5.106932E+04
    4060   1.200254E-04   5.106998E+04
    4070   1.203211E-04   5.107060E+04
    4080   1.206167E-04   5.107120E+04
    4090   1.209123E-04   5.107177E+04
    4100   1.212079E-04   5.107232E+04
    4110   1.215036E-04   5.107284E+04
    4120   1.217992E-04   5.107333E+04
    4130   1.220948E-04   5.107380E+04
    4140   1.223905E-04   5.107425E+04
    4150   1.226861E-04   5.107467E+04
    4160   1.229817E-04   5.107507E+04
    4170   1.232773E-04   5.107545E+04
    4180   1.235730E-04   5.107580E+04
    4190   1.238686E-04   5.107614E+04
    4200   1.241642E-04   5.107645E+04
    4210   1.244599E-04   5.107674E+04
    4220   1.247555E-04   5.107702E+04
    4230   1.250511E-04   5.107727E+04
    4240   1.253468E-04   5.107751E+04
    4250   1.256424E-04   5.107773E+04
    4260   1.259380E-04   5.107793E+04
    4270   1.262336E-04   5.107812E+04
    4280   1.265293E-04   5.107830E+04
    4290   1.268249E-04   5.107846E+04
    4300   1.271205E-04   5.107860E+04
    4310   1.274162E-04   5.107873E+04
    4320   1.277118E-04   5.107885E+04
